addr:city,addr:housenumber,addr:postcode,addr:state,addr:street,building,building:levels,name,shop,website,wikidata,alt_name,branch,brand,brand:wikidata,opening_hours,phone,ref,source,addr:country,operator,payment:app:walmart,payment:apple_pay,payment:google_pay,payment:samsung_pay,ref:walmart,sensory_friendly:accommodation,sensory_friendly:conditional,toilets,addr:housename,designation,disused:shop,short_name,amenity,cuisine,drive_through,takeaway,membership,payment:cash,payment:debit_cards,payment:visa,building:levels:underground,roof:levels,addr:unit,wheelchair,contact:website,check_date,delivery,dispensing,healthcare,indoor_seating,outdoor_seating,note,check_date:opening_hours,leisure,sport,surface,landuse,building:use,fuel:diesel,fuel:gasoline,second_hand,service:vehicle:new_car_sales,service:vehicle:used_car_sales,healthcare:speciality,payment:credit_cards,official_name,addr:county,beauty,payment:american_express,payment:contactless,payment:discover_card,payment:mastercard,opening_hours:drive_through,tourism,clothes,drive_in,air_conditioning,check_date:currency:XBT,currency:XBT,payment:lightning,payment:onchain,roof:shape,building:units,layer,level,atm,brand:website,addr:full,check_date:opening_hours:drive_through,internet_access,recycling_type,start_date,height,fuel:octane_95,company,industrial,man_made,product,emergency,type,Building_Sq_Ft,one_mile_buffer,cluster_id,latitude,longitude
,,,,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287867.0036744123,"POLYGON ((-97.12626106324865 32.69447984559552, -97.12636570173788 32.693058319782146, -97.12663460694489 32.69165231114221, -97.127065181654 32.69027535925829, -97.12765327231534 32.688940723283864, -97.12839320931008 32.68766125431362, -97.12927786178173 32.68644927170424, -97.13029870649684 32.68531644453324, -97.13144591006449 32.68427367933378, -97.13270842371765 32.68333101518225, -97.13407408974066 32.68249752714412, -97.13552975851692 32.68178123900313, -97.13706141507089 32.6811890461094, -97.13865431388983 32.680726649084654, -97.1402931207321 32.68039849901902, -97.14196206006451 32.68020775468311, -97.14364506671761 32.68015625216488, -97.14532594030896 32.68024448722092, -97.14698850095876 32.68047161051141, -97.14861674480913 32.680835435763846, -97.15019499786176 32.68133246078775, -97.1517080666626 32.681957901139455, -97.15314138439334 32.682705736115196, -97.15448115097097 32.68356876663268, -97.15571446581372 32.68453868444787, -97.15682945199978 32.68560615204454, -97.15781537062647 32.68676089243181, -97.15866272426898 32.68799178799037, -97.15936334854146 32.68928698741958, -97.15991049087438 32.69063401976069, -97.16029887574415 32.6920199144022, -97.16052475571922 32.693431325915334, -97.16058594782149 32.6948546625202, -97.16048185484283 32.69627621694828, -97.16021347139981 32.697682298441464, -97.15978337465705 32.69905936461748, -97.15919569979644 32.70039415193068, -97.15845610045781 32.701673803470484, -97.15757169452169 32.70288599286417, -97.15655099574734 32.704019043087655, -97.15540383191725 32.70506203903595, -97.15414125027137 32.70600493276515, -97.15277541113825 32.706838640387225, -97.15131947078703 32.70755512967996, -97.1497874546297 32.708147497563054, -97.1481941219984 32.7086100366901, -97.1465548238059 32.70893829050999, -97.1448853544677 32.70912909626494, -97.14320179952114 32.709180615506675, -97.1415203804192 32.709092351835956, -97.13985729800537 32.708865155692216, -97.13822857618861 32.708501216147695, -97.13664990733528 32.70800403978501, -97.13513650087835 32.70737841686373, -97.13370293661208 32.70663037510368, -97.1323630240937 32.70576712153372, -97.13112966951343 32.704796972969675, -97.13001475132012 32.703729275795354, -97.12902900580359 32.70257431582414, -97.12818192373604 32.701343219113845, -97.1274816590669 32.70004784469527, -97.12693495054636 32.69870067025187, -97.12654705702678 32.697314671856056, -97.12632170705747 32.695903198923894, -97.12626106324865 32.69447984559552))",34,32.69466843915001,-97.14342347027006
,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23006.05432470896,"POLYGON ((-97.11779266773954 32.665127167381755, -97.1178974071333 32.663705646748234, -97.11816635750321 32.66229965452413, -97.11859692120406 32.66092273013304, -97.11918494479714 32.65958813246231, -97.11992475931432 32.65830871223645, -97.12080923508286 32.657096788341065, -97.12182985057453 32.6559640292866, -97.12297677460855 32.65492134094859, -97.12423896111162 32.65397876166163, -97.12560425551936 32.65314536567237, -97.12705951179353 32.65242917587685, -97.1285907189298 32.65183708667688, -97.13018313574106 32.651374797694785, -97.13182143262438 32.65104675897966, -97.13348983895361 32.65085612822954, -97.13517229468769 32.650804740438524, -97.1368526047448 32.65089309025881, -97.13851459466684 32.651120327246055, -97.1401422660871 32.65148426403374, -97.14171995051478 32.651981397358554, -97.14323245996732 32.65260694173521, -97.14466523300898 32.653354875459684, -97.14600447479893 32.654217998500336, -97.14723728980675 32.655188001723694, -97.14835180592269 32.65625554679261, -97.14933728877044 32.657410355971564, -97.15018424512247 32.65864131098008, -97.1508845144205 32.65993655994604, -97.151431347516 32.6612836314345, -97.15181947186692 32.66266955445744, -97.1520451425547 32.66408098331299, -97.15210617862151 32.6655043260541, -97.15200198436705 32.66692587535277, -97.15173355538857 32.66833194049955, -97.15130346929459 32.669708979268606, -97.15071586116962 32.67104372837702, -97.14997638401557 32.67232333128066, -97.14909215454051 32.673535462073666, -97.14807168480776 32.67466844429472, -97.14692480039666 32.67571136349201, -97.1456625458578 32.67665417245927, -97.14429707837019 32.677487788123265, -97.14284155062336 32.67820417914603, -97.14130998405426 32.678796443392685, -97.13971713366273 32.67925887451394, -97.13807834571399 32.679587016998425, -97.13640940970555 32.67977770916031, -97.13472640603372 32.679829113645376, -97.13304555083731 32.67974073515998, -97.13138303952375 32.679513425250036, -97.12975489049664 32.679149374084375, -97.12817679060085 32.678652089321865, -97.1266639437852 32.67802636226747, -97.12523092445007 32.67727822164533, -97.12389153690124 32.67641487543813, -97.12265868227053 32.675444641355426, -97.12154423419038 32.674376866606266, -97.12055892442254 32.67322183775254, -97.11971223954316 32.6719906815168, -97.119012329678 32.67069525750417, -97.11846593016274 32.66934804387653, -97.11807829687724 32.66796201708422, -97.11785315586866 32.66655052681696, -97.11779266773954 32.665127167381755))",1,32.66531693197686,-97.13494938677238
,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53105.00001764178,"POLYGON ((-97.11860506439528 32.66931419354301, -97.11870979572795 32.66789267248077, -97.11897874591656 32.66648667874852, -97.11940931731688 32.66510975178438, -97.11999735641535 32.66377515050075, -97.12073719409385 32.662495725656996, -97.12162170045605 32.661283796183504, -97.12264235367866 32.66015103064463, -97.12378932221716 32.65910833497856, -97.12505155956954 32.65816574759069, -97.12641691068164 32.657332342805944, -97.12787222896927 32.656616143605184, -97.12940350283108 32.65602404448106, -97.13099599043784 32.65556174515156, -97.13263436150525 32.655233695765496, -97.13430284469341 32.65504305412377, -97.13598537922171 32.65499165532537, -97.13766576925023 32.65507999412844, -97.1393278395515 32.65530722019468, -97.14095559098539 32.655671146262655, -97.1425333542913 32.65616826917208, -97.14404594072764 32.65679380353783, -97.14547878811781 32.657541727752054, -97.14681810090545 32.65840484187452, -97.1480509828767 32.65937483685742, -97.14916556127706 32.66044237444266, -97.15015110113045 32.661597176966666, -97.1509981086602 32.66282812621281, -97.15169842281492 32.66412337036434, -97.15224529401371 32.66547043803249, -97.152633449347 32.666856358266, -97.15285914359725 32.66826778538973, -97.15292019557907 32.66969112747339, -97.15281600943811 32.67111267719528, -97.15254758069277 32.672518743842005, -97.15211748694853 32.67389578517336, -97.15152986336288 32.675230537881866, -97.15079036308602 32.67651014538904, -97.14990610304811 32.67772228174481, -97.14888559560637 32.67885527043445, -97.14773866670299 32.67989819694418, -97.14647636131686 32.68084101399747, -97.14511083711665 32.68167463844347, -97.1436552473382 32.68239103885982, -97.14212361401607 32.682983313021325, -97.14053069279343 32.683445754483365, -97.13889183061812 32.68377390763509, -97.13722281770309 32.68396461068792, -97.13553973518603 32.684016026182846, -97.13385879996576 32.683927658720144, -97.13219620822119 32.683700359739454, -97.1305679791312 32.68333631930425, -97.12898980031247 32.682839044969924, -97.12747687647452 32.682213327940765, -97.12604378276005 32.68146519684427, -97.12470432419158 32.68060185957106, -97.12347140258524 32.67963163374449, -97.12235689221865 32.6785638664938, -97.12137152545341 32.67740884430855, -97.12052478941449 32.67617769384679, -97.11982483472008 32.674882274657904, -97.1192783971372 32.673535064857205, -97.11889073291178 32.67214904085804, -97.11866556838837 32.67073755232321, -97.11860506439528 32.66931419354301))",1,32.669503845493836,-97.1357625936626
Arlington,5401,76017,TX,Park Springs Boulevard,retail,,Walmart Neighborhood Market,supermarket,https://www.walmart.com/store/3870-arlington-tx,,,,Walmart,Q483551,Mo-Su 06:00-24:00,+1 817-466-8217,3870,,US,Walmart,yes,no,no,no,3870,dimmed_light;static_screens;no_pa,yes @ 08:00-10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41653.622477506266,"POLYGON ((-97.14808987346147 32.65926602786076, -97.14819412131376 32.65784448138966, -97.14846257461468 32.65643842327654, -97.14889264050555 32.65506139358114, -97.14948017034052 32.65372665220659, -97.15021949990441 32.65244705126248, -97.15110350419191 32.65123491137586, -97.15212366621178 32.6501019031378, -97.1532701591463 32.64905893482387, -97.15453194106945 32.64811604746478, -97.15589686130849 32.64728231827358, -97.157351777424 32.646565773354226, -97.15888268168304 32.64597331052751, -97.16047483581129 32.64551063301237, -97.16211291273194 32.645182194597986, -97.16378114393423 32.64499115682988, -97.1654634710615 32.64493935862007, -97.16714370026905 32.64502729857127, -97.16880565787697 32.64525413018463, -97.17043334583016 32.64561766999584, -97.17201109548 32.64611441856315, -97.17352371821794 32.64673959410547, -97.17495665152022 32.64748717846991, -97.17629609900622 32.64834997498873, -97.17752916316869 32.64931967767294, -97.17864396950282 32.650386951079795, -97.179629780842 32.65154152009066, -97.18047710079985 32.65277226873889, -97.18117776532078 32.654067347140916, -97.18172502145426 32.65541428550593, -97.1821135925877 32.656800114129716, -97.18233972950281 32.658211488221305, -97.18240124675395 32.659634816363024, -97.18229754400812 32.661056391369414, -97.18202961212958 32.66246252228532, -97.18160002393901 32.663839666253224, -97.18101290972452 32.665174558978606, -97.18027391772921 32.666454342535495, -97.17939015998584 32.66766668927917, -97.1783701440111 32.66879992066913, -97.17722369101023 32.669843119854264, -97.17596184137469 32.67078623693155, -97.17459674837932 32.67162018585999, -97.1731415611025 32.67233693209127, -97.1716102976977 32.67292957006835, -97.17001771024104 32.67339238984127, -97.16837914246192 32.67372093215402, -97.16671038173445 32.673912031468284, -97.16502750676473 32.673963846506894, -97.16334673245069 32.67387587802038, -97.16168425342036 32.67364897360425, -97.16005608776686 32.673285319520524, -97.15847792249654 32.67278841960239, -97.15696496219003 32.67216306144729, -97.15553178234364 32.67141527022581, -97.15419218881254 32.670552250555055, -97.15295908471644 32.6695823169997, -97.15184434609475 32.66851481387465, -97.15085870751189 32.6673600251265, -97.1500116587154 32.66612907516635, -97.14931135334022 32.66483382161396, -97.14876453053515 32.66348674099117, -97.14837645026016 32.662100808469035, -97.14815084287018 32.660689372831285, -97.14808987346147 32.65926602786076))",35,32.65945160709983,-97.16524552450134
Arlington,4620,76017,TX,South Cooper St,retail,,WinCo Foods,supermarket,,,,,WinCo Foods,Q8023592,24/7,+1-682-304-6330,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87868.1571516912,"POLYGON ((-97.12219017849586 32.67336660264366, -97.12229485724896 32.67194507881455, -97.12256376297556 32.67053907757002, -97.12299429845872 32.66916213842079, -97.12358231052993 32.66782752039695, -97.12432213033043 32.66654807441937, -97.1252066281352 32.66533611962228, -97.12622728220256 32.6642033248142, -97.12737426097918 32.66316059621552, -97.1286365178638 32.66221797254895, -97.13000189761372 32.66138452848901, -97.1314572533687 32.660668287394955, -97.13298857316646 32.66007614416291, -97.13458111473537 32.659613798935744, -97.13621954727175 32.65928570230417, -97.13788809884407 32.659095012524, -97.13957070801376 32.659043565157674, -97.14125117822272 32.65913185543088, -97.14291333347202 32.65935903347235, -97.14454117380437 32.659722912482984, -97.14611902910389 32.66021998975529, -97.14763170974392 32.660845480343404, -97.14906465264154 32.66159336306074, -97.15040406132137 32.66245643836638, -97.15163703864677 32.6634263975861, -97.15275171094555 32.66449390280603, -97.15373734233775 32.665648676674095, -97.15458443816544 32.666879601249455, -97.15528483652696 32.66817482495291, -97.15583178703041 32.66952187659261, -97.15622001600222 32.67090778537173, -97.15644577751532 32.67231920572548, -97.15650688973592 32.67374254578901, -97.1564027562289 32.67516409826024, -97.15613437200496 32.67657017239953, -97.15570431423997 32.67794722589487, -97.15511671774402 32.6792819953219, -97.15437723540555 32.680561623941415, -97.15349298398105 32.68177378560035, -97.15247247574402 32.68290680354061, -97.15132553664355 32.68394976296696, -97.1500632117562 32.68489261628611, -97.14869765893796 32.685726279998114, -97.14724203170002 32.68644272230262, -97.14571035243755 32.68703504057108, -97.14411737723623 32.68749752793415, -97.14247845356397 32.687825728338794, -97.1408093722264 32.68801647954133, -97.1391262150207 32.68806794361886, -97.13744519956563 32.68797962470355, -97.13578252281364 32.6877523737673, -97.1341542047631 32.687388380410574, -97.13257593388832 32.68689115173506, -97.1310629157863 32.686265478505014, -97.1296297265084 32.68551738892585, -97.12829017199827 32.68465409048803, -97.12705715499675 32.683683900440634, -97.12594255070071 32.68261616556812, -97.12495709237686 32.681461172048, -97.12411026803214 32.68023004626218, -97.12341022913535 32.6789346475223, -97.1228637122643 32.677587453746725, -97.12247597442833 32.676201441194536, -97.12225074268045 32.674789959418405, -97.12219017849586 32.67336660264366))",1,32.67355575962546,-97.13934849785626
,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691.034461342,"POLYGON ((-97.09745207572857 32.62697455110577, -97.09755709541695 32.62555304566596, -97.09782625204497 32.62414709557422, -97.09825694598842 32.62277023984634, -97.09884502256172 32.621435736706445, -97.0995848122936 32.620156435966216, -97.10046918575665 32.61894465535826, -97.10148962241365 32.61781206201069, -97.10263629281086 32.616769560200865, -97.10389815332117 32.6158271864649, -97.10526305252185 32.61499401306806, -97.10671784818155 32.61427806076115, -97.10824853373114 32.61368622165777, -97.1098403730046 32.61322419297102, -97.11147804195751 32.61289642224286, -97.11314577600635 32.61270606459083, -97.11482752157876 32.61265495237963, -97.1165070904256 32.612743577608576, -97.11816831521993 32.61297108718254, -97.11979520495622 32.61333529111175, -97.12137209866437 32.613832683562244, -97.12288381596964 32.614458476555534, -97.12431580305858 32.61520664599564, -97.12565427265376 32.61606998958328, -97.12688633665661 32.61704019606329, -97.12800013018646 32.618107925143086, -97.12898492582372 32.619262897316965, -97.12983123695822 32.62049399273612, -97.13053090924623 32.62178935817744, -97.13107719929089 32.62313652108484, -97.13146483978343 32.62452250959021, -97.13169009046986 32.62593397736067, -97.13175077444292 32.62735733207383, -97.13164629939965 32.62877886628512, -97.13137766364866 32.63018488942896, -97.13094744679714 32.631561859682115, -97.13035978519628 32.632896514419386, -97.1296203323702 32.634175998003236, -97.1287362047992 32.6353879856745, -97.12771591357102 32.636520802347746, -97.12656928255065 32.63756353516332, -97.12530735385195 32.63850613870769, -97.12394228151811 32.639339531884204, -97.12248721443389 32.64005568549601, -97.12095616959908 32.64064769969348, -97.11936389698687 32.64110987053481, -97.1177257372946 32.64143774501502, -97.1160574739647 32.64162816402952, -97.11437518090943 32.64167929285545, -97.11269506741745 32.64159063885497, -97.11103332174605 32.64136305622894, -97.10940595491782 32.640998737774424, -97.10782864623725 32.64050119372658, -97.10631659202618 32.63987521788968, -97.10488435904519 32.63912684138624, -97.10354574402123 32.63826327447295, -97.10231364064157 32.63729283698719, -97.10119991530011 32.63622487809898, -97.10021529279608 32.63506968614545, -97.0993692530861 32.63383838942135, -97.0986699400833 32.632542848885926, -97.09812408337739 32.63119554382398, -97.09773693362416 32.62980945156655, -97.0975122122188 32.628397922433635, -97.09745207572857 32.62697455110577))",5,32.627167126202785,-97.11460138823759
,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10333.488172485128,"POLYGON ((-97.09758101004445 32.63560234791014, -97.09768603786414 32.63418084275545, -97.09795521857656 32.63277489276873, -97.09838595232408 32.63139803696499, -97.09897408403643 32.63006353356929, -97.09971394371019 32.628784232396086, -97.10059840124339 32.62757245118251, -97.10161893528847 32.62643985706292, -97.10276571545334 32.62539735432256, -97.10402769705367 32.624454979506964, -97.10539272750074 32.623621804892245, -97.10684766329967 32.62290585124136, -97.10837849653248 32.62231401068127, -97.10997048961185 32.621851980439395, -97.11160831701332 32.621524208073005, -97.11327621262878 32.62133384871556, -97.1149581213314 32.62128273474833, -97.1166378533025 32.62137135818755, -97.11829923964574 32.62159886595529, -97.11992628780116 32.621963068079026, -97.12150333527441 32.62246045874187, -97.12301520021109 32.62308624998232, -97.1244473273769 32.62383441772094, -97.12578592814609 32.62469775967432, -97.12701811315726 32.62566796460265, -97.12813201636449 32.62673569222786, -97.12911690929175 32.62789066305777, -97.1299633043915 32.62912175725611, -97.13066304651058 32.63041712161106, -97.13120939157865 32.63176428357675, -97.13159707175585 32.63315027129378, -97.13182234640462 32.634561738436766, -97.13188303838547 32.63598509268915, -97.1317785553168 32.63740662661084, -97.13150989558297 32.638812649639085, -97.13107963902067 32.64018961995192, -97.1304919223622 32.641524274923796, -97.12975239966072 32.64280375891519, -97.12886818806854 32.64401574716346, -97.12784779948183 32.64514856457798, -97.12670105870279 32.64619129829239, -97.12543900890219 32.64713390288498, -97.12407380528964 32.64796729724944, -97.12261859801468 32.64868345217792, -97.12108740542796 32.64927546780851, -97.11949497892654 32.64973764018594, -97.11785666069109 32.650065516290674, -97.11618823569215 32.650255937002754, -97.11450577940049 32.650307067582986, -97.11282550267833 32.65021841537674, -97.11116359535649 32.64999083456748, -97.10953607001582 32.64962651793467, -97.10795860748868 32.649128975695646, -97.10644640557973 32.648503001636975, -97.10501403247294 32.64775462686369, -97.1036752862454 32.646891061615385, -97.1024430618484 32.645920625712996, -97.10132922684147 32.644852668310776, -97.10034450707973 32.64369747773116, -97.09949838345602 32.642466182255205, -97.09879900069087 32.64117064282975, -97.09825308904485 32.639823338728526, -97.09786589970162 32.63843724727314, -97.09764115443629 32.637025718775526, -97.09758101004445 32.63560234791014))",5,32.63579490501356,-97.11473198739878
,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12280.055893607647,"POLYGON ((-97.09739712146076 32.63435904421608, -97.09750215075206 32.63293753915816, -97.097771330608 32.63153158951274, -97.09820206117938 32.63015473429154, -97.09879018742676 32.628820231713874, -97.0995300393995 32.627540931586395, -97.10041448706997 32.626329151636014, -97.10143500918569 32.62519655898489, -97.10258177546962 32.62415405790405, -97.10384374137107 32.62321168492299, -97.10520875445256 32.622378512300095, -97.10666367138636 32.62166256077908, -97.10819448443613 32.621070722466314, -97.10978645620877 32.62060869456756, -97.11142426138487 32.62028092461749, -97.11309213407019 32.620090567726265, -97.1147740193585 32.620039456251405, -97.11645372765643 32.620128082185175, -97.11811509029535 32.62035559242556, -97.11974211494343 32.6207197969763, -97.12131913933244 32.62121718999724, -97.12283098183013 32.62184298350414, -97.12426308741819 32.622591153395796, -97.12560166767848 32.62345449736817, -97.12683383344708 32.62442470416209, -97.1279477188633 32.62549243348148, -97.12893259562246 32.62664740581803, -97.1297789763328 32.62787850132096, -97.1304787059798 32.62917386676592, -97.13102504061334 32.63052102959662, -97.13141271249425 32.63190701794539, -97.13163798106501 32.63331848548069, -97.1316986692449 32.63474183988227, -97.13159418468915 32.63616337370856, -97.13132552579661 32.637569396397716, -97.13089527239615 32.63894636613101, -97.13030756118978 32.6402810202884, -97.12956804617838 32.64156050323824, -97.12868384444033 32.642772490227735, -97.12766346777703 32.64390530617842, -97.12651674087593 32.64494803823794, -97.12525470677421 32.64589064100044, -97.12388952053028 32.646724033377126, -97.12243433212635 32.647440186179345, -97.12090315973126 32.64803219956551, -97.11931075454751 32.648494369601984, -97.11767245855029 32.64882224329175, -97.11600405649578 32.649012661538, -97.11432162363363 32.64906378962539, -97.11264137060012 32.64897513492326, -97.11097948699778 32.64874755163915, -97.10935198517875 32.64838323257629, -97.10777454574873 32.647885687975624, -97.1062623662897 32.647259711646385, -97.10483001476925 32.646511334715605, -97.10349128905655 32.64564776744367, -97.10225908390517 32.64467732967109, -97.10114526668923 32.643609370570246, -97.10016056309254 32.64245417847991, -97.09931445385234 32.641222881695796, -97.09861508355068 32.63992734117737, -97.09806918232823 32.63858003620897, -97.09768200126842 32.63719394412053, -97.0974572620668 32.63578241523019, -97.09739712146076 32.63435904421608))",5,32.63455162666153,-97.11454785842774
,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26088.758272055326,"POLYGON ((-97.09726764645885 32.64405480314765, -97.09737268927785 32.6426332986754, -97.09764190054429 32.641227349775754, -97.09807268010488 32.63985049545333, -97.09866087244687 32.63851599391907, -97.09940080698183 32.6372366949699, -97.10028535288593 32.63602491632177, -97.10130598795996 32.634892325084785, -97.10245288083848 32.63384982551684, -97.10371498575165 32.632907454133324, -97.10508014892335 32.63207428317783, -97.10653522558106 32.63135833337842, -97.108066206451 32.63076649682539, -97.10965835252506 32.630304470707905, -97.11129633680657 32.629976702543836, -97.11296439167799 32.62978634742639, -97.11464646048015 32.62973523769613, -97.11632635185407 32.62982386532855, -97.11798789536975 32.63005137720527, -97.11961509695502 32.63041558331407, -97.12119229263912 32.630912977799575, -97.12270429914146 32.63153877266307, -97.12413655986529 32.632286943789886, -97.12547528489918 32.6331502888637, -97.12670758368546 32.63412049661415, -97.12782158908244 32.63518822673555, -97.12880657162977 32.63634319971123, -97.1296530429163 32.63757429568385, -97.13035284705437 32.638869661424074, -97.13089923937531 32.64021682437235, -97.13128695158302 32.64160281265955, -97.13151224273008 32.64301427995452, -97.13157293551666 32.64443763393916, -97.13146843755189 32.6458591671759, -97.13119974736209 32.647265189108566, -97.13076944507587 32.64864215792593, -97.13018166786458 32.64997681101699, -97.12944207036342 32.651256292760685, -97.12855777044419 32.65246827841632, -97.12753728085306 32.65360109291862, -97.12639042736461 32.654643823429716, -97.125128254235 32.6555864245592, -97.12376291786178 32.6564198152345, -97.12230756967358 32.65713596628383, -97.12077622937889 32.65772797788295, -97.11918364979834 32.658190146115786, -97.117545174588 32.65851801800306, -97.11587659023158 32.65870843446554, -97.114193973736 32.658759560805215, -97.11251353750781 32.658670904408275, -97.11085147291546 32.658443319498545, -97.10922379405581 32.65807899889482, -97.10764618324099 32.65758145285252, -97.10613383970485 32.65695547519451, -97.10470133299617 32.656207097060154, -97.1033624624794 32.655343528721055, -97.10213012430309 32.65437309002744, -97.1010161871226 32.65330513016007, -97.1000313777768 32.6521499374646, -97.09918517802079 32.65091864024208, -97.09848573330747 32.649623099455745, -97.097939774493 32.648275794392106, -97.09755255321407 32.6468897023817, -97.097327791552 32.64547817374169, -97.09726764645885 32.64405480314765))",33,32.64424740319732,-97.1144202536907
,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16597.053134410395,"POLYGON ((-97.11631348418999 32.64158770815743, -97.11641821950188 32.64016618747128, -97.11668712204471 32.63876019717891, -97.11711759463785 32.637383276684744, -97.11770548472381 32.63604868483799, -97.11844512462346 32.63476927230605, -97.11932938634851 32.633557357899505, -97.12034975043416 32.63242461003623, -97.12149638812213 32.63138193448274, -97.1227582560973 32.63043936944924, -97.12412320286259 32.62960598904396, -97.12557808572664 32.62888981601159, -97.1271088972794 32.6282977445916, -97.12870090014087 32.627835474234104, -97.13033876869149 32.627507454808146, -97.13200673642656 32.627316843825575, -97.13368874752497 32.62726547608984, -97.13536861118278 32.627353846060004, -97.13703015723682 32.62758110309789, -97.138657391591 32.627945059644446, -97.14023464995998 32.628442212246675, -97.14174674846103 32.629067775234596, -97.14317912961336 32.62981572672595, -97.14451800234818 32.63067886651914, -97.14575047468796 32.63164888532065, -97.14686467782246 32.63271644464444, -97.1478498803899 32.63387126661908, -97.14869659186307 32.635102232841895, -97.14939665404388 32.63639749133386, -97.14994331978106 32.63774457056918, -97.15033131814744 32.639130499485915, -97.15055690544142 32.64054193232585, -97.15061790151226 32.6419652771039, -97.15051371104903 32.643386826472344, -97.15024532961665 32.64479288972093, -97.14981533436978 32.64616992464155, -97.14922785952174 32.647504667987626, -97.14848855679432 32.64878426326968, -97.14760454121846 32.649996384654244, -97.14658432279957 32.65112935576931, -97.14543772469807 32.65217226226896, -97.14417578870776 32.653115057067886, -97.14281066893953 32.65394865722806, -97.1413555147331 32.6546650315597, -97.13982434392614 32.655257278087625, -97.1382319077045 32.65571969063231, -97.13659354834158 32.65604781386061, -97.13492505120367 32.65623848627162, -97.13324249245659 32.656289870701116, -97.13156208395009 32.65620147204864, -97.12990001678557 32.655974142054546, -97.12827230508513 32.65561007108155, -97.12669463147823 32.65511276698001, -97.12518219580495 32.654487021241955, -97.12374956850346 32.65373886277262, -97.12241055010189 32.65287549972763, -97.12117803817569 32.65190524997994, -97.12006390305632 32.65083746089072, -97.11907887349186 32.64968241916122, -97.11823243336106 32.648451251639074, -97.11753273043449 32.647155818039195, -97.11698649805747 32.6458085966167, -97.11659899050338 32.64442256389762, -97.1163739326122 32.643011069629274, -97.11631348418999 32.64158770815743))",1,32.64177767768479,-97.13346565611036
